Source,Target,Weight,Type,Source Top Game,Target Top Game,Source Language,Target Language,Activation,Timestamp
gongparipa,wkgml,24.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
gongparipa,woowakgood,22.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
hm716,baalzebb,25.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
hm716,box930205,27.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
hm716,faker,21.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
hm716,lck_korea,22.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
hm716,liok0485,31.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
hm716,lol_woolf,21.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
hm716,radiyu,40.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
hm716,ronaronakr,25.0,Directed,League of Legends,Just Chatting,Korean,Korean,True,5
hm716,tmxk319,34.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
hm716,volibear_oyo,27.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
jaewon4915,ajehr,26.0,Directed,Just Chatting,Talk Shows & Podcasts,Korean,Korean,True,5
jaewon4915,box930205,23.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
jaewon4915,hm716,26.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
jaewon4915,hongja1027,22.0,Directed,Just Chatting,Just Chatting,Korean,Korean,True,5
jaewon4915,rulrudino,9.0,Directed,Just Chatting,Just Chatting,Korean,Korean,True,5
jaewon4915,swon5274,5.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,5
jaewon4915,tmxk319,15.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
jaewon4915,uzuhama,7.0,Directed,Just Chatting,Just Chatting,Korean,Korean,True,5
jaewon4915,wkgml,11.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
jaewon4915,woowakgood,12.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
liok0485,ailee_official,22.0,Directed,League of Legends,PLAYERUNKNOWN'S BATTLEGROUNDS,Korean,Korean,False,-1
liok0485,dda_ju,5.0,Directed,League of Legends,LOST ARK,Korean,Korean,False,-1
liok0485,faker,9.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
liok0485,hm716,12.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
liok0485,lck_korea,18.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
liok0485,lol_ambition,13.0,Directed,League of Legends,League of Legends,Korean,Korean,False,5
liok0485,qq102qq,5.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
liok0485,tmxk319,41.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
liok0485,wkgml,16.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
liok0485,zilioner,15.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
ringkyu1123,lck_korea,17.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
ringkyu1123,riotgameslatam,6.0,Directed,League of Legends,Arcane,Korean,Spanish,False,-1
rkdwl12,2chamcham2,6.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
rkdwl12,95pingman,13.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,4
rkdwl12,bgirl_0,23.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
rkdwl12,box930205,22.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
rkdwl12,dkwl025,30.0,Directed,Just Chatting,Just Chatting,Korean,Korean,True,4
rkdwl12,gongparipa,13.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
rkdwl12,rainblue37,36.0,Directed,Just Chatting,PLAYERUNKNOWN'S BATTLEGROUNDS,Korean,Korean,True,4
rkdwl12,som0322,27.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
rkdwl12,wkgml,15.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
rkdwl12,yeunda,20.0,Directed,Just Chatting,PLAYERUNKNOWN'S BATTLEGROUNDS,Korean,Korean,True,4
volibear_oyo,ao_o5,37.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
volibear_oyo,baalzebb,18.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
volibear_oyo,box930205,10.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
volibear_oyo,byeongbyeongbyeong,22.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
volibear_oyo,faker,16.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
volibear_oyo,hm716,37.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
volibear_oyo,jaewon4915,13.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
volibear_oyo,lck_korea,18.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
volibear_oyo,obm1025,28.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
volibear_oyo,swon5274,21.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
volibear_oyo,tmxk319,27.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
volibear_oyo,xordn123456,42.0,Directed,Just Chatting,League of Legends,Korean,Korean,True,5
wkgml,2chamcham2,19.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
wkgml,bgirl_0,32.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
wkgml,chodan_,35.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
wkgml,faker,15.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
wkgml,gosegugosegu,27.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
wkgml,handongsuk,31.0,Directed,Just Chatting,LOST ARK,Korean,Korean,False,-1
wkgml,jingburger,17.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
wkgml,jinu6734,19.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
wkgml,kumikomii,18.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
wkgml,lck_korea,34.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
wkgml,magenta62,14.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
wkgml,rkdwl12,36.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
wkgml,s1032204,12.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
wkgml,som0322,28.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
wkgml,tmxk319,20.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
wkgml,woowakgood,28.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
wnsldj0610,aba4647,6.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
wnsldj0610,baalzebb,18.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
wnsldj0610,byeongbyeongbyeong,27.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
wnsldj0610,faker,57.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
wnsldj0610,gongparipa,18.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
wnsldj0610,hm716,40.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
wnsldj0610,jaewon4915,16.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
wnsldj0610,jinjalim,33.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
wnsldj0610,lck_korea,37.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
wnsldj0610,liok0485,52.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
wnsldj0610,pzzzang3,27.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
wnsldj0610,qcnb123,26.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
wnsldj0610,quanhaha79,18.0,Directed,League of Legends,League of Legends,Korean,Korean,True,5
wnsldj0610,rainblue37,20.0,Directed,League of Legends,PLAYERUNKNOWN'S BATTLEGROUNDS,Korean,Korean,False,-1
wnsldj0610,rkdwl12,34.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
wnsldj0610,slemf4062,14.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
wnsldj0610,swon5274,43.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
wnsldj0610,t1_teddy,6.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
wnsldj0610,tmxk319,20.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
wnsldj0610,volibear_oyo,17.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
wnsldj0610,wyskah123,24.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
magenta62,chodan_,14.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
magenta62,meowko,35.0,Directed,Just Chatting,Just Chatting,Korean,English,True,4
magenta62,som0322,5.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,4
magenta62,woohankyung,39.0,Directed,Just Chatting,Just Chatting,Korean,Korean,True,4
chodan_,aba4647,24.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
chodan_,faker,31.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
chodan_,lck_korea,22.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
chodan_,magenta62,19.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
chodan_,obm1025,39.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
chodan_,tmxk319,20.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
meowko,amouranth,43.0,Directed,Just Chatting,ASMR,English,English,True,5
meowko,blinkx_,17.0,Directed,Just Chatting,Just Chatting,English,English,True,5
som0322,ao_o5,22.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
som0322,chodan_,13.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
som0322,ju10506,32.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
som0322,magenta62,28.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
som0322,nnabi,10.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
som0322,qq102qq,23.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
som0322,radiyu,34.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
woohankyung,berry0314,29.0,Directed,Just Chatting,Just Chatting,Korean,Korean,True,5
woohankyung,chodan_,26.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
woohankyung,kimgapju,23.0,Directed,Just Chatting,League of Legends,Korean,Korean,True,5
woohankyung,magenta62,15.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
woohankyung,nnabi,17.0,Directed,Just Chatting,Just Chatting,Korean,Korean,True,5
woohankyung,sooflower,31.0,Directed,Just Chatting,Just Chatting,Korean,Korean,True,5
woohankyung,sorammmm,25.0,Directed,Just Chatting,League of Legends,Korean,Korean,True,5
woohankyung,tmxk319,15.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
slemf4062,aba4647,25.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
slemf4062,baalzebb,40.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
slemf4062,box930205,19.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
slemf4062,byeongbyeongbyeong,12.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
slemf4062,faker,13.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
slemf4062,heyst1000,18.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
slemf4062,hm716,17.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
slemf4062,lck_korea,31.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
slemf4062,lol_ambition,19.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
slemf4062,pzzzang3,11.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
slemf4062,qcnb123,30.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
slemf4062,qq102qq,11.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
slemf4062,ringkyu1123,25.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
slemf4062,riotgames_korea,25.0,Directed,League of Legends,League of Legends: Wild Rift,Korean,Korean,False,-1
slemf4062,tmxk319,21.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
slemf4062,volibear_oyo,12.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
slemf4062,wnsldj0610,21.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
slemf4062,xordn123456,10.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
slemf4062,zz5152zz,13.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
box930205,agueppo,9.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
box930205,akvl1229,19.0,Directed,Just Chatting,Just Chatting,Korean,Korean,True,5
box930205,bgirl_0,28.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
box930205,jaewon4915,34.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
box930205,lck_korea,14.0,Directed,Just Chatting,League of Legends,Korean,Korean,False,-1
box930205,mister903,32.0,Directed,Just Chatting,Art,Korean,Korean,True,5
box930205,nangodof,25.0,Directed,Just Chatting,Just Chatting,Korean,Korean,True,5
box930205,obm1025,13.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
box930205,pjs9073,16.0,Directed,Just Chatting,LOST ARK,Korean,Korean,False,-1
box930205,radiyu,17.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
box930205,rainblue37,52.0,Directed,Just Chatting,PLAYERUNKNOWN'S BATTLEGROUNDS,Korean,Korean,False,-1
box930205,rkdwl12,32.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
box930205,wkgml,16.0,Directed,Just Chatting,Just Chatting,Korean,Korean,False,-1
heyst1000,a60426042,20.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
heyst1000,aba4647,19.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
heyst1000,faker,24.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
heyst1000,gumayusi,27.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
heyst1000,lck_korea,38.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
heyst1000,paka9999,40.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
heyst1000,qcnb123,49.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
heyst1000,t1_keria,38.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
heyst1000,tmxk319,14.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
lol_ambition,aba4647,42.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
lol_ambition,dopa24,49.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
lol_ambition,faker,33.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
lol_ambition,lck_korea,56.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
lol_ambition,paka9999,12.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
lol_ambition,tmxk319,46.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
lol_ambition,zilioner,34.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
pzzzang3,canna,17.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
pzzzang3,dopa24,22.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
pzzzang3,dzukill,36.0,Directed,League of Legends,League of Legends,Korean,English,False,-1
pzzzang3,faker,35.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
pzzzang3,lck_korea,22.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
pzzzang3,riotgames,14.0,Directed,League of Legends,League of Legends,Korean,English,False,-1
pzzzang3,t1_keria,10.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
pzzzang3,t1_teddy,11.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
pzzzang3,tmxk319,11.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
pzzzang3,zed99_lol,28.0,Directed,League of Legends,League of Legends,Korean,Korean,True,6
qq102qq,aba4647,22.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
qq102qq,faker,7.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
qq102qq,lck_korea,19.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
qq102qq,paka9999,27.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
qq102qq,qcnb123,26.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
qq102qq,tmxk319,26.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
riotgames_korea,faker,37.0,Directed,League of Legends: Wild Rift,League of Legends,Korean,Korean,False,-1
riotgames_korea,lck_korea,25.0,Directed,League of Legends: Wild Rift,League of Legends,Korean,Korean,False,-1
riotgames_korea,riotgames,33.0,Directed,League of Legends: Wild Rift,League of Legends,Korean,English,False,-1
riotgames_korea,riotgamesru,21.0,Directed,League of Legends: Wild Rift,League of Legends,Korean,Russian,True,6
xordn123456,hm716,42.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
xordn123456,jaewon4915,30.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
xordn123456,jinjalim,39.0,Directed,League of Legends,Just Chatting,Korean,Korean,False,-1
xordn123456,qcnb123,23.0,Directed,League of Legends,League of Legends,Korean,Korean,False,-1
